Points_0,Points_1,Points_2,ph,uh_0,uh_1,uh_2
-2.62142,-1.3283,0,0.00645136,0.996787,0.00438541,0
-2.53293,-1.49013,0,0.00686118,0.996562,0.00409493,0
-2.42615,-1.65832,0,0.00726045,0.996335,0.00376812,0
-2.29696,-1.83308,0,0.0076414,0.996107,0.00339415,0
-2.13998,-2.01413,0,0.00799159,0.995879,0.00295772,0
-1.94807,-2.20029,0,0.00831368,0.995657,0.00243717,0
-1.71176,-2.38875,0,0.00864192,0.995461,0.00181056,0
-1.4184,-2.57379,0,0.00909825,0.995339,0.00107439,0
-1.05118,-2.74431,0,0.00989422,0.995362,0.000288423,0
-0.588294,-2.87926,0,0.0113701,0.995575,-0.000369225,0
-0.00331416,-2.93874,0,0.0102621,0.995815,-0.000636008,0
0.00363173,2.64541,0,-0.0159686,1.01224,0.00196258,0
-0.523089,2.59318,0,-0.0159187,1.01126,0.00264215,0
-0.940075,2.47274,0,-0.0110626,1.01027,0.00409906,0
-1.27102,2.32006,0,-0.00860678,1.00902,0.00554153,0
-1.53551,2.15415,0,-0.00745911,1.00773,0.00661272,0
-1.74866,1.98504,0,-0.00659899,1.00654,0.00732311,0
-1.92183,1.8179,0,-0.00577302,1.0055,0.00776572,0
-2.06355,1.65528,0,-0.00494171,1.00459,0.0080277,0
-2.18024,1.49825,0,-0.00413107,1.00381,0.00816946,0
-2.27674,1.34708,0,-0.00335102,1.00312,0.00823234,0
-2.35676,1.20161,0,-0.00261284,1.00251,0.00824121,0
-2.42313,1.06142,0,-0.00191574,1.00196,0.00821233,0
-2.47805,0.925997,0,-0.00125988,1.00146,0.00815545,0
-2.5232,0.794755,0,-0.00064013,1.00101,0.00807745,0
-2.55991,0.667105,0,-5.36373e-05,1.00059,0.00798256,0
-2.58919,0.54246,0,0.000504755,1.00019,0.0078739,0
-2.61181,0.420244,0,0.00103801,0.999827,0.00775331,0
-2.62835,0.299895,0,0.00155044,0.99948,0.00762213,0
-2.63922,0.180867,0,0.00204455,0.999151,0.00748102,0
-2.64467,0.0626243,0,0.00252387,0.998836,0.00733029,0
-2.64483,-0.0553627,0,0.00299045,0.998535,0.00716986,0
-2.6397,-0.17362,0,0.00344701,0.998243,0.00699939,0
-2.62917,-0.292678,0,0.00389565,0.99796,0.0068182,0
-2.61296,-0.413071,0,0.00433807,0.997685,0.00662537,0
-2.59067,-0.535349,0,0.00477634,0.997415,0.00641962,0
-2.56173,-0.660074,0,0.00521153,0.997149,0.00619937,0
-2.52537,-0.787824,0,0.00564526,0.996887,0.00596254,0
-2.48058,-0.919189,0,0.00607778,0.996628,0.00570661,0
-2.42604,-1.05477,0,0.0065098,0.996369,0.00542821,0
-2.36005,-1.19514,0,0.00693967,0.996111,0.00512316,0
-2.28043,-1.34083,0,0.00736564,0.995851,0.00478551,0
-2.18434,-1.49226,0,0.00778107,0.99559,0.00440739,0
-2.06809,-1.6496,0,0.00817828,0.995324,0.00397673,0
-1.92681,-1.81261,0,0.00854314,0.995054,0.00347647,0
-1.7541,-1.98023,0,0.00887583,0.994783,0.0028816,0
-1.54142,-2.14993,0,0.00920458,0.994529,0.00216575,0
-1.27739,-2.31656,0,0.00965019,0.994341,0.0013214,0
-0.946861,-2.47015,0,0.0104435,0.994299,0.000412395,0
-0.530207,-2.59173,0,0.0119758,0.994465,-0.000360296,0
-0.00363173,-2.64541,0,0.0110369,0.99468,-0.00067656,0
0.00392043,2.37873,0,-0.0170416,1.01445,0.00267116,0
-0.469717,2.3319,0,-0.0172098,1.01316,0.00347599,0
-0.844698,2.22371,0,-0.0117885,1.01184,0.00517008,0
-1.14232,2.0865,0,-0.00919103,1.01026,0.00680568,0
-1.38019,1.93738,0,-0.00794691,1.00868,0.00798064,0
-1.57189,1.78537,0,-0.0069827,1.00727,0.00873423,0
-1.72765,1.63512,0,-0.00604624,1.00605,0.00918734,0
-1.85512,1.48893,0,-0.00510941,1.005,0.00944404,0
-1.96009,1.34776,0,-0.004207,1.0041,0.00957216,0
-2.0469,1.21185,0,-0.00334847,1.00331,0.00961699,0
-2.11889,1.08107,0,-0.0025438,1.00262,0.00960491,0
-2.1786,0.955026,0,-0.00178921,1.00199,0.00955325,0
-2.22802,0.833265,0,-0.00108324,1.00142,0.00947211,0
-2.26865,0.715264,0,-0.000418976,1.00091,0.0093688,0
-2.30169,0.600491,0,0.00020728,1.00043,0.00924766,0
-2.32805,0.488418,0,0.000801702,0.999981,0.00911199,0
-2.34843,0.378528,0,0.00136769,0.999564,0.00896367,0
-2.36333,0.270315,0,0.00191019,0.999171,0.00880407,0
-2.37313,0.163288,0,0.00243194,0.998797,0.00863381,0
-2.37805,0.0569661,0,0.00293692,0.998441,0.00845317,0
-2.37823,-0.0491272,0,0.00342731,0.998099,0.00826198,0
-2.37365,-0.155465,0,0.00390611,0.99777,0.00805979,0
-2.36421,-0.262523,0,0.00437559,0.99745,0.00784579,0
-2.34966,-0.370785,0,0.00483753,0.99714,0.0076189,0
-2.32965,-0.480742,0,0.0052942,0.996835,0.00737766,0
-2.30366,-0.592901,0,0.00574668,0.996537,0.00712029,0
-2.271,-0.707782,0,0.00619678,0.996242,0.00684443,0
-2.23075,-0.825916,0,0.00664476,0.995951,0.00654733,0
-2.18174,-0.94784,0,0.00709159,0.995661,0.00622524,0
-2.12244,-1.07408,0,0.00753571,0.995372,0.00587367,0
-2.05088,-1.2051,0,0.0079759,0.995082,0.00548616,0
-1.96452,-1.34129,0,0.00840561,0.994789,0.00505437,0
-1.86002,-1.4828,0,0.0088175,0.994491,0.00456539,0
-1.73303,-1.62942,0,0.00919568,0.994185,0.0040009,0
-1.57777,-1.78018,0,0.00953703,0.993872,0.003333,0
-1.38657,-1.93282,0,0.00986132,0.993567,0.00253094,0
-1.14919,-2.08273,0,0.0102844,0.993317,0.0015819,0
-0.852023,-2.22091,0,0.0110449,0.993212,0.00055076,0
-0.477401,-2.33034,0,0.0126449,0.993334,-0.000340558,0
-0.00392043,-2.37873,0,0.0116913,0.993532,-0.000709252,0
0.00418289,2.1363,0,-0.019454,1.01689,0.00357795,0
-0.421197,2.09437,0,-0.0184894,1.0152,0.00452444,0
-0.757992,1.99731,0,-0.0127262,1.01348,0.00647621,0
-1.02532,1.87417,0,-0.00991495,1.01152,0.00830385,0
-1.23899,1.74032,0,-0.00854811,1.00963,0.00956871,0
-1.4112,1.60385,0,-0.00744722,1.00798,0.0103488,0
-1.55112,1.46896,0,-0.00637462,1.00657,0.010798,0
-1.66565,1.3377,0,-0.00531332,1.00538,0.0110379,0
-1.75995,1.21095,0,-0.00430536,1.00436,0.0111429,0
-1.83795,1.08892,0,-0.00335786,1.00346,0.0111615,0
-1.90264,0.971478,0,-0.00247829,1.00267,0.0111209,0
-1.95631,0.858301,0,-0.00165898,1.00197,0.0110394,0
-2.00072,0.748963,0,-0.00089651,1.00133,0.0109273,0
-2.03724,0.642999,0,-0.000181855,1.00074,0.0107922,0
-2.06695,0.539933,0,0.000489591,1.0002,0.0106386,0
-2.09065,0.439289,0,0.00112515,0.999695,0.0104699,0
-2.10898,0.340604,0,0.00172869,0.999225,0.010288,0
-2.12239,0.243423,0,0.00230587,0.998782,0.0100943,0
-2.13122,0.147307,0,0.00285968,0.998362,0.00988927,0
-2.13568,0.0518222,0,0.00339459,0.997962,0.00967321,0
-2.13587,-0.0434585,0,0.00391292,0.997579,0.00944582,0
-2.13178,-0.13896,0,0.00441798,0.99721,0.00920652,0
-2.12333,-0.23511,0,0.00491219,0.996852,0.00895434,0
-2.1103,-0.332342,0,0.00539745,0.996505,0.00868804,0
-2.09236,-0.431099,0,0.0058762,0.996166,0.00840593,0
-2.06905,-0.531834,0,0.00634953,0.995833,0.00810603,0
-2.03975,-0.635016,0,0.00681942,0.995506,0.00778568,0
-2.00363,-0.741122,0,0.00728609,0.995183,0.00744186,0
-1.95965,-0.850634,0,0.00775077,0.994863,0.00707046,0
-1.90643,-0.96402,0,0.00821192,0.994544,0.00666667,0
-1.8422,-1.08171,0,0.00866887,0.994225,0.00622362,0
-1.76468,-1.20404,0,0.00911522,0.993905,0.00573268,0
-1.67087,-1.33117,0,0.0095442,0.993579,0.00518039,0
-1.55686,-1.46287,0,0.00993832,0.993245,0.00454774,0
-1.41747,-1.59831,0,0.0102911,0.992899,0.00380449,0
-1.2458,-1.73545,0,0.0106115,0.992552,0.0029158,0
-1.03265,-1.87015,0,0.0110062,0.992249,0.00186218,0
-0.765808,-1.99433,0,0.0117227,0.992087,0.000706456,0
-0.429395,-2.09271,0,0.0133521,0.992169,-0.000312854,0
-0.00418289,-2.1363,0,0.012517,0.992363,-0.000740099,0
0.00442149,1.91591,0,-0.0213188,1.01944,0.00472475,0
-0.377088,1.87844,0,-0.0199916,1.01728,0.00581761,0
-0.679168,1.7915,0,-0.0137134,1.0151,0.00802678,0
-0.918956,1.68115,0,-0.0107072,1.01272,0.0100317,0
-1.11063,1.56117,0,-0.00918143,1.01051,0.0113614,0
-1.26511,1.43883,0,-0.00791068,1.00861,0.0121447,0
-1.39064,1.3179,0,-0.00667623,1.00702,0.0125713,0
-1.49339,1.20022,0,-0.00547147,1.00568,0.0127803,0
-1.57801,1.08657,0,-0.00434414,1.00453,0.0128509,0
-1.648,0.977157,0,-0.00329687,1.00353,0.0128338,0
-1.70605,0.871854,0,-0.0023336,1.00265,0.0127563,0
-1.75422,0.770369,0,-0.00144205,1.00185,0.0126374,0
-1.79408,0.672325,0,-0.000616575,1.00113,0.0124872,0
-1.82687,0.577304,0,0.00015418,1.00048,0.0123139,0
-1.85355,0.48488,0,0.000875795,0.999873,0.0121217,0
-1.87484,0.394626,0,0.00155687,0.999312,0.0119143,0
-1.8913,0.306127,0,0.00220176,0.998788,0.0116933,0
-1.90336,0.218977,0,0.00281694,0.998294,0.0114602,0
-1.91131,0.132779,0,0.00340567,0.997828,0.0112154,0
-1.91534,0.047146,0,0.00397298,0.997383,0.010959,0
-1.91554,-0.0383052,0,0.00452132,0.996958,0.0106907,0
-1.9119,-0.123956,0,0.00505436,0.99655,0.0104096,0
-1.90435,-0.210189,0,0.00557469,0.996154,0.0101146,0
-1.8927,-0.297395,0,0.00608428,0.995771,0.00980432,0
-1.87664,-0.385969,0,0.0065858,0.995398,0.00947675,0
-1.85577,-0.476319,0,0.0070803,0.995033,0.0091297,0
-1.82952,-0.568866,0,0.00756994,0.994674,0.00876019,0
-1.79716,-0.664037,0,0.00805486,0.994321,0.00836492,0
-1.75775,-0.762264,0,0.00853652,0.993972,0.00793936,0
-1.71006,-0.86397,0,0.00901333,0.993626,0.00747845,0
-1.65249,-0.969541,0,0.00948518,0.993282,0.00697486,0
-1.58301,-1.07928,0,0.00994578,0.992939,0.00641988,0
-1.49892,-1.19331,0,0.0103893,0.992592,0.00579972,0
-1.39671,-1.31147,0,0.0107968,0.992238,0.00509534,0
-1.27174,-1.43298,0,0.0111587,0.99187,0.00427482,0
-1.11782,-1.55603,0,0.0114709,0.991495,0.00329986,0
-0.926706,-1.67689,0,0.0118269,0.991154,0.00214339,0
-0.68743,-1.78835,0,0.0124735,0.990947,0.00086249,0
-0.385753,-1.87668,0,0.0141251,0.991002,-0.000291528,0
-0.00442149,-1.91591,0,0.0132788,0.991214,-0.000782115,0
0.00463839,1.71556,0,-0.0240581,1.02223,0.00617828,0
-0.336988,1.68214,0,-0.0215593,1.01949,0.00742757,0
-0.607511,1.6044,0,-0.014881,1.01677,0.00989922,0
-0.822262,1.50567,0,-0.0116201,1.01393,0.0120638,0
-0.993932,1.39831,0,-0.009889,1.01136,0.0134321,0
-1.1323,1.28882,0,-0.00840529,1.00921,0.0141947,0
-1.24475,1.18058,0,-0.00697906,1.00743,0.0145802,0
-1.3368,1.07524,0,-0.00561051,1.00593,0.0147443,0
-1.41261,0.973505,0,-0.00434945,1.00465,0.0147688,0
-1.47532,0.875557,0,-0.00319126,1.00353,0.0147054,0
-1.52734,0.781286,0,-0.00213525,1.00254,0.0145813,0
-1.5705,0.690431,0,-0.00116374,1.00165,0.0144158,0
-1.60623,0.602654,0,-0.000268705,1.00085,0.014219,0
-1.63563,0.517581,0,0.000563828,1.00012,0.0139992,0
-1.65954,0.434831,0,0.00134046,0.999448,0.0137605,0
-1.67864,0.354024,0,0.00207125,0.998824,0.0135067,0
-1.69342,0.274785,0,0.00276108,0.998243,0.0132393,0
-1.70425,0.196753,0,0.00341737,0.997695,0.0129597,0
-1.71139,0.119572,0,0.00404368,0.997179,0.0126681,0
-1.71503,0.0428948,0,0.00464572,0.996688,0.0123645,0
-1.71524,-0.0336204,0,0.0052261,0.996219,0.0120483,0
-1.71202,-0.110316,0,0.0057889,0.995769,0.0117187,0
-1.70528,-0.187534,0,0.00633696,0.995335,0.0113741,0
-1.69488,-0.265624,0,0.00687234,0.994915,0.0110129,0
-1.68053,-0.344941,0,0.00739798,0.994506,0.0106329,0
-1.66187,-0.425851,0,0.00791489,0.994108,0.0102316,0
-1.6384,-0.508729,0,0.00842545,0.993717,0.00980574,0
-1.60946,-0.593959,0,0.00892964,0.993335,0.00935163,0
-1.57421,-0.681929,0,0.00942919,0.992958,0.00886429,0
-1.53154,-0.773016,0,0.0099223,0.992587,0.00833841,0
-1.48003,-0.867567,0,0.0104094,0.99222,0.00776618,0
-1.41785,-0.965852,0,0.0108841,0.991857,0.00713891,0
-1.34259,-1.06799,0,0.0113418,0.991494,0.00644262,0
-1.25112,-1.17383,0,0.0117626,0.991128,0.00565876,0
-1.13926,-1.28268,0,0.012134,0.99075,0.0047545,0
-1.00148,-1.39291,0,0.0124376,0.990363,0.0036891,0
-0.830392,-1.5012,0,0.0127496,0.990001,0.00242708,0
-0.616177,-1.60109,0,0.0133119,0.989767,0.00101625,0
-0.346079,-1.6803,0,0.0149561,0.989812,-0.000285885,0
-0.00463839,-1.71556,0,0.0141557,0.990066,-0.000848248,0
0.00483558,1.53342,0,-0.026703,1.02519,0.00800992,0
-0.300534,1.50369,0,-0.0233064,1.02176,0.009413,0
-0.542367,1.43431,0,-0.0161516,1.01842,0.0121281,0
-0.734358,1.34615,0,-0.0126172,1.01506,0.0144169,0
-0.887846,1.25025,0,-0.0106276,1.01213,0.0157841,0
-1.01157,1.15244,0,-0.00888753,1.00972,0.0164941,0
-1.11212,1.05574,0,-0.00724186,1.00774,0.0168142,0
-1.19444,0.961619,0,-0.00569159,1.00607,0.0169147,0
-1.26224,0.870717,0,-0.00428421,1.00465,0.0168773,0
-1.31833,0.783193,0,-0.00300479,1.0034,0.0167539,0
-1.36487,0.698952,0,-0.00184719,1.00231,0.0165704,0
-1.40348,0.61776,0,-0.000787723,1.00132,0.0163465,0
-1.43546,0.539316,0,0.000184086,1.00044,0.0160919,0
-1.46177,0.463288,0,0.00108507,0.999629,0.0158154,0
-1.48318,0.389333,0,0.00192288,0.998886,0.0155207,0
-1.50028,0.317112,0,0.00270917,0.998198,0.0152116,0
-1.51352,0.246292,0,0.00344937,0.997558,0.0148893,0
-1.52323,0.176549,0,0.00415193,0.996957,0.0145552,0
-1.52965,0.107565,0,0.00482068,0.996391,0.0142092,0
-1.53293,0.0390302,0,0.00546203,0.995853,0.0138511,0
-1.53315,-0.0293614,0,0.0060787,0.995341,0.0134801,0
-1.5303,-0.0979153,0,0.00667524,0.99485,0.013095,0
-1.52431,-0.166938,0,0.00725461,0.994378,0.0126941,0
-1.51504,-0.236742,0,0.00781895,0.993922,0.0122756,0
-1.50225,-0.307644,0,0.00837143,0.993479,0.0118369,0
-1.4856,-0.379971,0,0.00891294,0.993049,0.0113751,0
-1.46466,-0.454059,0,0.00944602,0.992628,0.0108865,0
-1.43883,-0.530252,0,0.00997041,0.992218,0.0103673,0
-1.40735,-0.608897,0,0.010488,0.991816,0.00981177,0
-1.36925,-0.69033,0,0.0109965,0.991422,0.00921443,0
-1.32325,-0.774863,0,0.0114969,0.991036,0.00856686,0
-1.26771,-0.862739,0,0.0119825,0.990658,0.00786042,0
-1.20048,-0.954067,0,0.0124501,0.990285,0.0070809,0
-1.11876,-1.0487,0,0.012879,0.989916,0.00621075,0
-1.01882,-1.14604,0,0.0132547,0.989541,0.00521693,0
-0.895713,-1.24463,0,0.0135433,0.98916,0.00405768,0
-0.742834,-1.34149,0,0.0138002,0.988799,0.00268879,0
-0.551402,-1.43086,0,0.0142537,0.98856,0.00114482,0
-0.310012,-1.50176,0,0.0158681,0.988619,-0.00031706,0
-0.00483558,-1.53342,0,0.0150322,0.98895,-0.000958853,0
0.00501484,1.36784,0,-0.0299288,1.02841,0.0103172,0
-0.267395,1.34145,0,-0.0251514,1.02414,0.0118702,0
-0.483146,1.27968,0,-0.0175674,1.02008,0.0148037,0
-0.654446,1.20113,0,-0.0136953,1.01617,0.0171723,0
-0.791403,1.11565,0,-0.0113787,1.01285,0.0184958,0
-0.901813,1.02846,0,-0.00932889,1.01016,0.0191216,0
-0.991551,0.942247,0,-0.00743116,1.00797,0.0193529,0
-1.06502,0.858329,0,-0.00567852,1.00613,0.0193717,0
-1.12554,0.777274,0,-0.00411021,1.00455,0.019257,0
-1.17562,0.699226,0,-0.00269775,1.00317,0.0190599,0
-1.21717,0.624103,0,-0.00142888,1.00196,0.0188042,0
-1.25165,0.551696,0,-0.000273506,1.00087,0.0185102,0
-1.28021,0.481737,0,0.000781303,0.999889,0.0181868,0
-1.30371,0.41393,0,0.0017555,0.998996,0.0178432,0
-1.32284,0.347971,0,0.00265788,0.998179,0.0174825,0
-1.33813,0.283556,0,0.00350195,0.997422,0.0171086,0
-1.34997,0.22039,0,0.00429377,0.99672,0.0167222,0
-1.35867,0.158181,0,0.00504303,0.996061,0.0163247,0
-1.36443,0.0966495,0,0.00575392,0.995442,0.0159154,0
-1.36738,0.0355168,0,0.00643374,0.994854,0.0154941,0
-1.36761,-0.0254897,0,0.0070854,0.994296,0.0150595,0
-1.3651,-0.0866423,0,0.007714,0.993762,0.0146103,0
-1.35979,-0.148215,0,0.0083228,0.99325,0.0141443,0
-1.35155,-0.210485,0,0.00891406,0.992756,0.0136595,0
-1.34018,-0.273737,0,0.00949129,0.992278,0.0131527,0
-1.32536,-0.338262,0,0.0100553,0.991816,0.012621,0
-1.30671,-0.40436,0,0.0106089,0.991365,0.0120599,0
-1.28371,-0.472337,0,0.0111515,0.990927,0.0114654,0
-1.25566,-0.542504,0,0.0116853,0.9905,0.0108313,0
-1.22171,-0.615161,0,0.0122074,0.990085,0.0101515,0
-1.18072,-0.690588,0,0.012719,0.989682,0.00941709,0
-1.13121,-0.769,0,0.0132131,0.989292,0.00861935,0
-1.07129,-0.850496,0,0.0136877,0.988914,0.00774373,0
-0.998433,-0.934951,0,0.0141214,0.988551,0.006774,0
-0.90933,-1.02182,0,0.0144987,0.988191,0.00567756,0
-0.799562,-1.10982,0,0.0147696,0.987835,0.00441349,0
-0.663235,-1.19629,0,0.0149669,0.987498,0.00292881,0
-0.492516,-1.2761,0,0.0152973,0.987281,0.00124137,0
-0.277224,-1.33946,0,0.0168592,0.987384,-0.000401536,0
-0.00501484,-1.36784,0,0.0159787,0.987832,-0.00113556,0
0.00517781,1.21731,0,-0.0333196,1.03182,0.0132106,0
-0.237268,1.19397,0,-0.0271303,1.02655,0.014892,0
-0.429308,1.1391,0,-0.0191029,1.02168,0.0179844,0
-0.581798,1.06929,0,-0.014844,1.01717,0.0203624,0
-0.703728,0.993292,0,-0.0121319,1.01345,0.0215822,0
-0.802033,0.915754,0,-0.00972334,1.01047,0.0220808,0
-0.881941,0.839073,0,-0.00754728,1.00805,0.02219,0
-0.947371,0.764428,0,-0.00557718,1.00602,0.0220999,0
-1.00127,0.692325,0,-0.00383743,1.00428,0.0218838,0
-1.04588,0.622893,0,-0.00228254,1.00275,0.0215915,0
-1.0829,0.556058,0,-0.000893699,1.00141,0.0212439,0
-1.11362,0.491637,0,0.000365991,1.00022,0.0208617,0
-1.13907,0.429392,0,0.0015118,0.999142,0.0204528,0
-1.16002,0.36906,0,0.00256705,0.998163,0.0200264,0
-1.17709,0.310369,0,0.00354167,0.997269,0.0195853,0
-1.19073,0.253051,0,0.00445116,0.996443,0.0191331,0
-1.2013,0.196842,0,0.00530218,0.995679,0.0186701,0
-1.20907,0.141484,0,0.00610569,0.994963,0.0181972,0
-1.21422,0.0867265,0,0.00686617,0.994292,0.0177136,0
-1.21689,0.0323229,0,0.00759178,0.993656,0.0172185,0
-1.21712,-0.0219699,0,0.00828548,0.993054,0.0167104,0
-1.21492,-0.0763941,0,0.00895292,0.99248,0.0161875,0
-1.21023,-0.131194,0,0.00959748,0.991929,0.0156474,0
-1.20293,-0.186616,0,0.0102214,0.991401,0.0150875,0
-1.19284,-0.242913,0,0.0108285,0.990891,0.0145044,0
-1.17968,-0.300344,0,0.0114194,0.990399,0.0138946,0
-1.16312,-0.359178,0,0.0119969,0.989922,0.0132532,0
-1.14268,-0.419687,0,0.0125601,0.98946,0.0125758,0
-1.11776,-0.482146,0,0.0131111,0.989012,0.0118552,0
-1.08759,-0.546826,0,0.0136464,0.988581,0.0110854,0
-1.05114,-0.613973,0,0.0141673,0.988165,0.0102562,0
-1.00713,-0.683782,0,0.0146657,0.987769,0.00935901,0
-0.95384,-0.756342,0,0.0151408,0.987393,0.00837834,0
-0.889047,-0.83154,0,0.0155705,0.987042,0.00729952,0
-0.809795,-0.908898,0,0.0159391,0.98671,0.00609081,0
-0.712153,-0.98727,0,0.0161808,0.986397,0.00471412,0
-0.590873,-1.0643,0,0.0163048,0.986111,0.00310814,0
-0.438982,-1.13541,0,0.0164869,0.985946,0.0012702,0
-0.247416,-1.19191,0,0.0179597,0.986126,-0.000571684,0
-0.00517781,-1.21731,0,0.0169742,0.986738,-0.00140943,0
0.00532596,1.08046,0,-0.0370609,1.03548,0.0168301,0
-0.209879,1.05989,0,-0.0291831,1.02903,0.0186097,0
-0.380365,1.01131,0,-0.0207123,1.02324,0.0217835,0
-0.515755,0.949433,0,-0.0159899,1.01809,0.0240871,0
-0.624024,0.882055,0,-0.0127967,1.01395,0.0251421,0
-0.711325,0.813292,0,-0.0099693,1.01067,0.0254747,0
-0.782295,0.745279,0,-0.00748088,1.008,0.0254327,0
-0.840415,0.679065,0,-0.00527199,1.00576,0.0252098,0
-0.888302,0.615099,0,-0.00334557,1.00384,0.0248712,0
-0.927936,0.553499,0,-0.00163604,1.00216,0.0244655,0
-0.96083,0.494199,0,-0.000117788,1.00069,0.0240098,0
-0.988142,0.437039,0,0.0012532,0.999373,0.0235249,0
-1.01077,0.381806,0,0.00249447,0.998194,0.0230169,0
-1.0294,0.328268,0,0.00363307,0.997123,0.0224954,0
-1.04458,0.276185,0,0.00468022,0.996147,0.0219617,0
-1.05672,0.225319,0,0.00565377,0.995247,0.0214197,0
-1.06614,0.175435,0,0.00656114,0.994415,0.0208686,0
-1.07307,0.126305,0,0.00741489,0.993637,0.0203094,0
-1.07768,0.0777056,0,0.00821992,0.99291,0.0197404,0
-1.08007,0.0294193,0,0.00898559,0.992223,0.0191605,0
-1.08031,-0.0187701,0,0.00971501,0.991574,0.0185677,0
-1.07839,-0.0670776,0,0.0104146,0.990955,0.0179597,0
-1.07426,-0.11572,0,0.0110881,0.990364,0.0173337,0
-1.06782,-0.164916,0,0.0117379,0.989799,0.0166867,0
-1.05889,-0.21489,0,0.0123683,0.989255,0.0160147,0
-1.04725,-0.265874,0,0.0129796,0.988732,0.0153138,0
-1.03259,-0.318104,0,0.0135751,0.988227,0.0145785,0
-1.01448,-0.371823,0,0.0141534,0.987742,0.0138038,0
-0.992402,-0.427276,0,0.0147167,0.987274,0.012982,0
-0.965655,-0.484703,0,0.0152607,0.986828,0.0121065,0
-0.933348,-0.544324,0,0.0157866,0.986401,0.0111659,0
-0.894322,-0.606312,0,0.016285,0.986002,0.0101515,0
-0.847069,-0.670746,0,0.016756,0.985632,0.00904642,0
-0.789605,-0.73753,0,0.0171757,0.985301,0.00783766,0
-0.719308,-0.80624,0,0.0175295,0.985007,0.0064945,0
-0.632689,-0.87586,0,0.0177364,0.984755,0.00498398,0
-0.52509,-0.944303,0,0.017784,0.984546,0.00323692,0
-0.390316,-1.00751,0,0.0178076,0.984467,0.00122772,0
-0.220318,-1.05777,0,0.0191732,0.984763,-0.000848562,0
-0.00532596,-1.08046,0,0.0180491,0.98559,-0.00181048,0
0.00546064,0.956058,0,-0.0410699,1.03927,0.0213348,0
-0.184981,0.938007,0,-0.031285,1.03145,0.0231541,0
-0.335871,0.895135,0,-0.0223974,1.02464,0.0262782,0
-0.455715,0.840476,0,-0.0171437,1.01881,0.0283845,0
-0.551565,0.78093,0,-0.0133999,1.01423,0.0291891,0
-0.628862,0.720145,0,-0.0101095,1.01062,0.0292996,0
-0.691709,0.660011,0,-0.00728728,1.0077,0.0290601,0
-0.743183,0.601461,0,-0.00482705,1.00523,0.0286629,0
-0.7856,0.544893,0,-0.00270458,1.00312,0.0281631,0
-0.820714,0.490413,0,-0.000831331,1.00127,0.0276096,0
-0.849861,0.437964,0,0.000825251,0.999659,0.0270148,0
-0.874068,0.387404,0,0.0023169,0.998221,0.0263996,0
-0.894127,0.338546,0,0.00366343,0.996938,0.0257673,0
-0.910652,0.291185,0,0.00489585,0.995774,0.0251275,0
-0.92412,0.245109,0,0.00602654,0.994718,0.0244799,0
-0.934897,0.200108,0,0.00707572,0.993745,0.0238284,0
-0.943265,0.155974,0,0.00805132,0.99285,0.023171,0
-0.949431,0.112505,0,0.0089674,0.992014,0.0225084,0
-0.953543,0.0695048,0,0.00982902,0.991236,0.0218381,0
-0.955698,0.0267797,0,0.0106465,0.990501,0.0211587,0
-0.955942,-0.0158611,0,0.011423,0.98981,0.0204675,0
-0.954275,-0.0586081,0,0.0121654,0.989153,0.0197618,0
-0.950654,-0.101653,0,0.0128777,0.988527,0.0190381,0
-0.944985,-0.145189,0,0.0135621,0.987931,0.018293,0
-0.937122,-0.189416,0,0.0142231,0.987359,0.0175217,0
-0.926859,-0.234537,0,0.0148609,0.986813,0.0167201,0
-0.913919,-0.280764,0,0.0154788,0.986288,0.0158817,0
-0.897936,-0.32831,0,0.0160749,0.985786,0.0150012,0
-0.878436,-0.377394,0,0.0166512,0.985305,0.0140697,0
-0.854808,-0.428227,0,0.0172025,0.984851,0.0130803,0
-0.826262,-0.481006,0,0.0177297,0.984422,0.01202,0
-0.791773,-0.535884,0,0.0182215,0.984028,0.0108796,0
-0.750004,-0.592933,0,0.0186782,0.983671,0.00964046,0
-0.699203,-0.652067,0,0.0190737,0.983369,0.00829113,0
-0.637047,-0.712914,0,0.0193951,0.983125,0.00680148,0
-0.56045,-0.774579,0,0.0195478,0.982951,0.00514577,0
-0.465286,-0.835215,0,0.0195007,0.982844,0.00324721,0
-0.346074,-0.89124,0,0.01934,0.982885,0.00105468,0
-0.195683,-0.935833,0,0.0205474,0.983337,-0.0012815,0
-0.00546064,-0.956058,0,0.0192173,0.984436,-0.00238381,0
0.00558308,0.842963,0,-0.045116,1.04319,0.0269179,0
-0.162346,0.827201,0,-0.0333477,1.03381,0.0287023,0
-0.295422,0.789521,0,-0.0239866,1.02589,0.031617,0
-0.401134,0.741423,0,-0.0181137,1.01936,0.0333893,0
-0.485694,0.688998,0,-0.0137367,1.01434,0.0338644,0
-0.553896,0.635465,0,-0.00993003,1.01038,0.0337121,0
-0.609357,0.582496,0,-0.00674278,1.00716,0.0332435,0
-0.654789,0.530912,0,-0.00400878,1.00445,0.0326435,0
-0.692235,0.48107,0,-0.00167419,1.00213,0.0319552,0
-0.723239,0.433062,0,0.000373591,1.00011,0.03123,0
-0.74898,0.386841,0,0.00217379,0.998351,0.0304751,0
-0.770364,0.342281,0,0.00378676,0.996783,0.0297118,0
-0.78809,0.299218,0,0.00523504,0.995388,0.0289393,0
-0.802698,0.257473,0,0.00655463,0.994123,0.0281668,0
