Points_0,Points_1,Points_2,uh_0,uh_1,uh_2
-0.548533,1.15841,0,1,0,0
-0.728495,1.05456,0,1,0,0
-0.863697,0.947012,0,1,0,0
-0.966767,0.841527,0,1,0,0
-1.04632,0.740281,0,1,0,0
-1.10828,0.643825,0,1,0,0
-1.15678,0.551967,0,1,0,0
-1.19471,0.464198,0,1,0,0
-1.22413,0.379886,0,1,0,0
-1.24651,0.29836,0,1,0,0
-1.26288,0.218955,0,1,0,0
-1.27394,0.141023,0,1,0,0
-1.28012,0.0639305,0,1,0,0
-1.28165,-0.0129437,0,1,0,0
-1.27854,-0.090221,0,1,0,0
-1.27059,-0.168532,0,1,0,0
-1.25739,-0.248525,0,1,0,0
-1.23828,-0.330877,0,1,0,0
-1.21223,-0.416293,0,1,0,0
-1.17783,-0.505501,0,1,0,0
-1.13302,-0.599216,0,1,0,0
-1.07495,-0.698062,0,1,0,0
-0.999486,-0.802393,0,1,0,0
-0.900695,-0.911896,0,1,0,0
-0.769879,-1.02474,0,1,0,0
-0.594192,-1.13567,0,1,0,0
-0.35478,-1.23164,0,1,0,0
-0.0255048,-1.28147,0,1,0,0
0.0261498,1.16214,0,1,0,0
-0.274128,1.12965,0,1,0,0
-0.494754,1.05189,0,1,0,0
-0.658213,0.958133,0,1,0,0
-0.781085,0.860912,0,1,0,0
-0.874811,0.765486,0,1,0,0
-0.9472,0.673851,0,1,0,0
-1.00362,0.586517,0,1,0,0
-1.04782,0.503322,0,1,0,0
-1.08243,0.423811,0,1,0,0
-1.10931,0.347415,0,1,0,0
-1.1298,0.273529,0,1,0,0
-1.14483,0.201552,0,1,0,0
-1.15504,0.130899,0,1,0,0
-1.16084,0.0609962,0,1,0,0
-1.16241,-0.00872007,0,1,0,0
-1.15976,-0.0788128,0,1,0,0
-1.15274,-0.149854,0,1,0,0
-1.14096,-0.222434,0,1,0,0
-1.12381,-0.297166,0,1,0,0
-1.10039,-0.374695,0,1,0,0
-1.0694,-0.455682,0,1,0,0
-1.02899,-0.54078,0,1,0,0
-0.976551,-0.630564,0,1,0,0
-0.908357,-0.725362,0,1,0,0
-0.819018,-0.824907,0,1,0,0
-0.700643,-0.927557,0,1,0,0
-0.541568,-1.02858,0,1,0,0
-0.324663,-1.11618,0,1,0,0
-0.0261498,-1.16214,0,1,0,0
0.0267361,1.05367,0,1,0,0
-0.245616,1.02499,0,1,0,0
-0.445865,0.95506,0,1,0,0
-0.594319,0.870471,0,1,0,0
-0.705983,0.782639,0,1,0,0
-0.791215,0.696358,0,1,0,0
-0.85709,0.613459,0,1,0,0
-0.908478,0.534419,0,1,0,0
-0.948769,0.4591,0,1,0,0
-0.980353,0.387096,0,1,0,0
-1.00493,0.317895,0,1,0,0
-1.0237,0.250955,0,1,0,0
-1.03752,0.185732,0,1,0,0
-1.04696,0.121696,0,1,0,0
-1.05239,0.0583286,0,1,0,0
-1.054,-0.00488036,0,1,0,0
-1.05178,-0.0684416,0,1,0,0
-1.0456,-0.132874,0,1,0,0
-1.03511,-0.198714,0,1,0,0
-1.01976,-0.266521,0,1,0,0
-0.998724,-0.336878,0,1,0,0
-0.970832,-0.410391,0,1,0,0
-0.934412,-0.487657,0,1,0,0
-0.887099,-0.569202,0,1,0,0
-0.825513,-0.655335,0,1,0,0
-0.744767,-0.745827,0,1,0,0
-0.637701,-0.83921,0,1,0,0
-0.493728,-0.931219,0,1,0,0
-0.297284,-1.01122,0,1,0,0
-0.0267361,-1.05367,0,1,0,0
0.0272692,0.955057,0,1,0,0
-0.219696,0.929845,0,1,0,0
-0.401419,0.86703,0,1,0,0
-0.536235,0.790778,0,1,0,0
-0.637709,0.711481,0,1,0,0
-0.715218,0.633515,0,1,0,0
-0.775172,0.558558,0,1,0,0
-0.821982,0.487057,0,1,0,0
-0.858722,0.418897,0,1,0,0
-0.887559,0.353718,0,1,0,0
-0.910034,0.29106,0,1,0,0
-0.927242,0.230434,0,1,0,0
-0.939956,0.17135,0,1,0,0
-0.948702,0.113329,0,1,0,0
-0.95381,0.0559035,0,1,0,0
-0.955446,-0.00138971,0,1,0,0
-0.953622,-0.0590133,0,1,0,0
-0.948202,-0.117438,0,1,0,0
-0.93888,-0.177151,0,1,0,0
-0.925159,-0.238661,0,1,0,0
-0.906296,-0.302499,0,1,0,0
-0.881224,-0.369218,0,1,0,0
-0.848433,-0.439363,0,1,0,0
-0.805779,-0.513418,0,1,0,0
-0.7502,-0.591674,0,1,0,0
-0.677266,-0.673935,0,1,0,0
-0.580481,-0.758894,0,1,0,0
-0.450237,-0.842713,0,1,0,0
-0.272394,-0.915795,0,1,0,0
-0.0272692,-0.955057,0,1,0,0
0.0277537,0.865409,0,1,0,0
-0.196133,0.843348,0,1,0,0
-0.361015,0.787002,0,1,0,0
-0.48343,0.718331,0,1,0,0
-0.575641,0.646792,0,1,0,0
-0.646131,0.576384,0,1,0,0
-0.7007,0.508648,0,1,0,0
-0.743348,0.444001,0,1,0,0
-0.77686,0.38235,0,1,0,0
-0.803201,0.323375,0,1,0,0
-0.823768,0.266664,0,1,0,0
-0.839556,0.211778,0,1,0,0
-0.851265,0.158275,0,1,0,0
-0.859375,0.105723,0,1,0,0
-0.864187,0.0536989,0,1,0,0
-0.865852,0.0017836,0,1,0,0
-0.864384,-0.0504421,0,1,0,0
-0.859657,-0.103405,0,1,0,0
-0.8514,-0.157549,0,1,0,0
-0.839162,-0.213334,0,1,0,0
-0.822271,-0.271246,0,1,0,0
-0.799763,-0.331787,0,1,0,0
-0.77027,-0.395459,0,1,0,0
-0.731852,-0.462706,0,1,0,0
-0.681734,-0.5338,0,1,0,0
-0.615901,-0.60858,0,1,0,0
-0.528463,-0.685879,0,1,0,0
-0.410699,-0.762253,0,1,0,0
-0.249767,-0.829048,0,1,0,0
-0.0277537,-0.865409,0,1,0,0
0.0281943,0.783911,0,1,0,0
-0.174711,0.764714,0,1,0,0
-0.324283,0.714249,0,1,0,0
-0.435426,0.652469,0,1,0,0
-0.519216,0.587985,0,1,0,0
-0.583323,0.524448,0,1,0,0
-0.632999,0.463275,0,1,0,0
-0.671864,0.404859,0,1,0,0
-0.702441,0.349125,0,1,0,0
-0.726512,0.29579,0,1,0,0
-0.745344,0.244486,0,1,0,0
-0.759841,0.194818,0,1,0,0
-0.770637,0.146389,0,1,0,0
-0.77817,0.0988086,0,1,0,0
-0.782713,0.0516947,0,1,0,0
-0.784404,0.00466843,0,1,0,0
-0.783258,-0.0426501,0,1,0,0
-0.779163,-0.0906484,0,1,0,0
-0.771873,-0.139728,0,1,0,0
-0.760982,-0.190309,0,1,0,0
-0.745884,-0.242833,0,1,0,0
-0.725707,-0.29776,0,1,0,0
-0.699213,-0.355546,0,1,0,0
-0.664645,-0.416603,0,1,0,0
-0.619492,-0.481187,0,1,0,0
-0.560115,-0.549165,0,1,0,0
