Points_0,Points_1,Points_2,uh_0,uh_1,uh_2
0.0119902,0.0210118,0,0.000578062,0,0
0.014707,0.0233203,0,0.000564396,0,0
0.0182272,0.0260131,0,0.000536041,0,0
0.0229645,0.0292471,0,0.00047835,0,0
0.0267975,-0.0125703,0,0.000355542,0,0
0.0212736,-0.0110238,0,0.000364506,0,0
0.0170358,-0.00972597,0,0.000359329,0,0
0.0136543,-0.00859678,0,0.000347912,0,0
0.0108735,-0.00757987,0,0.000334738,0,0
0.00852783,-0.00664025,0,0.000322541,0,0
0.00651067,-0.00574555,0,0.00031297,0,0
0.00475535,-0.00486711,0,0.000307679,0,0
0.00321595,-0.00397618,0,0.00031029,0,0
0.00187302,-0.00302532,0,0.000327897,0,0
0.00078115,-0.00193741,0,0.000358077,0,0
0.000102012,-0.000653756,0,0.000365849,0,0
3.43E-05,0.000732918,0,0.000359214,0,0
0.00018707,0.00207983,0,0.000360142,0,0
0.000401284,0.00339305,0,0.000359587,0,0
0.000697842,0.00468107,0,0.000358801,0,0
0.00107979,0.0059537,0,0.000358411,0,0
0.00154619,0.00722229,0,0.000358313,0,0
0.00210011,0.00849869,0,0.000358518,0,0
0.00274884,0.00979544,0,0.000358951,0,0
0.00350457,0.0111263,0,0.000359593,0,0
0.00438567,0.0125069,0,0.000360422,0,0
0.00541754,0.013956,0,0.000361339,0,0
0.00663408,0.015497,0,0.000362082,0,0
0.00808264,0.0171601,0,0.000362361,0,0
0.00983384,0.0189817,0,0.000361275,0,0
0.0119909,0.021011,0,0.000357888,0,0
0.0147075,0.0233193,0,0.000349456,0,0
0.0182275,0.0260121,0,0.000331779,0,0
0.0229645,0.0292461,0,0.000296172,0,0
0.0267976,-0.0125693,0,0.000165374,0,0
0.0212739,-0.0110229,0,0.000169509,0,0
0.0170363,-0.00972514,0,0.000167131,0,0
0.0136549,-0.00859604,0,0.000161848,0,0
0.0108742,-0.00757921,0,0.000155709,0,0
0.00852862,-0.00663968,0,0.000149994,0,0
0.00651151,-0.00574505,0,0.000145592,0,0
0.00475623,-0.00486669,0,0.000143157,0,0
0.00321686,-0.00397582,0,0.000144338,0,0
0.00187394,-0.00302503,0,0.000152505,0,0
0.000782092,-0.00193718,0,0.000166578,0,0
0.000102965,-0.000653584,0,0.000170179,0,0
3.52E-05,0.000733033,0,0.000167086,0,0
0.000188038,0.00207989,0,0.000167517,0,0
0.000402255,0.00339306,0,0.000167251,0,0
0.000698811,0.00468102,0,0.0001669,0,0
0.00108075,0.00595359,0,0.000166706,0,0
0.00154715,0.00722213,0,0.000166667,0,0
0.00210106,0.00849847,0,0.000166767,0,0
0.00274977,0.00979517,0,0.000166984,0,0
0.00350547,0.011126,0,0.000167288,0,0
0.00438655,0.0125065,0,0.000167664,0,0
0.00541839,0.0139555,0,0.000168087,0,0
0.00663489,0.0154965,0,0.000168455,0,0
0.00808338,0.0171595,0,0.000168549,0,0
0.00983451,0.018981,0,0.000168071,0,0
0.0119914,0.0210102,0,0.000166452,0,0
0.014708,0.0233185,0,0.00016257,0,0
0.0182278,0.0260113,0,0.000154308,0,0
0.0229646,0.0292452,0,0.000137789,0,0
0.0267977,-0.0125685,0,1.45E-12,0,0
0.0212742,-0.0110221,0,2.89E-12,0,0
0.0170367,-0.00972442,0,2.89E-12,0,0
0.0136555,-0.00859539,0,2.89E-12,0,0
0.0108749,-0.00757864,0,5.79E-12,0,0
0.0085293,-0.00663917,0,2.89E-12,0,0
0.00651224,-0.00574462,0,8.68E-12,0,0
0.00475699,-0.00486632,0,5.79E-12,0,0
0.00321765,-0.00397551,0,5.79E-12,0,0
0.00187475,-0.00302478,0,1.16E-11,0,0
0.000782911,-0.00193697,0,1.16E-11,0,0
0.000103795,-0.000653434,0,4.63E-11,0,0
3.61E-05,0.000733133,0,2.32E-11,0,0
0.00018888,0.00207994,0,0,0,0
0.000403098,0.00339306,0,1.16E-11,0,0
0.000699653,0.00468098,0,1.16E-11,0,0
0.00108159,0.0059535,0,1.16E-11,0,0
0.00154798,0.00722199,0,5.79E-12,0,0
0.00210188,0.00849828,0,1.16E-11,0,0
0.00275057,0.00979493,0,0,0,0
0.00350626,0.0111257,0,5.79E-12,0,0
0.00438732,0.0125062,0,5.79E-12,0,0
0.00541912,0.0139551,0,5.79E-12,0,0
0.00663558,0.015496,0,5.79E-12,0,0
0.00808403,0.017159,0,5.79E-12,0,0
0.00983509,0.0189804,0,5.79E-12,0,0
0.0119919,0.0210096,0,5.79E-12,0,0
0.0147084,0.0233178,0,2.89E-12,0,0
0.018228,0.0260105,0,2.89E-12,0,0
0.0229646,0.0292444,0,1.45E-12,0,0
0.0222021,0.349894,0,1,0,0
0.0234372,0.308745,0,1,0,0
0.0321734,0.349544,0,1,0,0
0.0332819,0.309047,0,1,0,0
0.0421447,0.349193,0,1,0,0
0.0431522,0.309297,0,1,0,0
0.052116,0.348843,0,1,0,0
0.0530417,0.309503,0,1,0,0
0.0620874,0.348493,0,1,0,0
0.0629454,0.309674,0,1,0,0
0.0720587,0.348142,0,1,0,0
0.0728609,0.309813,0,1,0,0
0.08203,0.347792,0,1,0,0
0.082786,0.309924,0,1,0,0
0.0920013,0.347441,0,1,0,0
0.0927193,0.31001,0,1,0,0
0.101973,0.347091,0,1,0,0
0.10266,0.310071,0,1,0,0
0.111944,0.346741,0,1,0,0
0.112607,0.31011,0,1,0,0
0.121915,0.34639,0,1,0,0
0.122559,0.310128,0,1,0,0
0.131887,0.34604,0,1,0,0
0.132516,0.310125,0,1,0,0
0.141858,0.34569,0,1,0,0
0.142478,0.310101,0,1,0,0
0.151829,0.345339,0,1,0,0
0.152444,0.31006,0,1,0,0
0.1618,0.344989,0,1,0,0
0.162414,0.309999,0,1,0,0
0.171772,0.344639,0,1,0,0
0.172386,0.309921,0,1,0,0
0.181743,0.344288,0,1,0,0
0.182362,0.309827,0,1,0,0
0.191714,0.343938,0,1,0,0
0.19234,0.309716,0,1,0,0
0.201686,0.343587,0,1,0,0
0.20232,0.309589,0,1,0,0
0.211657,0.343237,0,1,0,0
0.212302,0.309447,0,1,0,0
0.221628,0.342887,0,1,0,0
0.222286,0.309291,0,1,0,0
0.2316,0.342536,0,1,0,0
0.232271,0.309122,0,1,0,0
0.241571,0.342186,0,1,0,0
0.242258,0.308939,0,1,0,0
0.251542,0.341836,0,1,0,0
0.252246,0.308744,0,1,0,0
0.261514,0.341485,0,1,0,0
0.262234,0.308537,0,1,0,0
0.271485,0.341135,0,1,0,0
0.272224,0.308319,0,1,0,0
0.281456,0.340785,0,1,0,0
0.282214,0.30809,0,1,0,0
0.291428,0.340434,0,1,0,0
0.292205,0.307851,0,1,0,0
0.301399,0.340084,0,1,0,0
0.302196,0.307602,0,1,0,0
0.31137,0.339733,0,1,0,0
0.312187,0.307343,0,1,0,0
0.321342,0.339383,0,1,0,0
0.322179,0.307075,0,1,0,0
0.331313,0.339033,0,1,0,0
0.332171,0.306799,0,1,0,0
0.341284,0.338682,0,1,0,0
0.342163,0.306513,0,1,0,0
0.351255,0.338332,0,1,0,0
0.352155,0.306219,0,1,0,0
0.361227,0.337982,0,1,0,0
0.362148,0.305917,0,1,0,0
0.371198,0.337631,0,1,0,0
0.37214,0.305607,0,1,0,0
0.381169,0.337281,0,1,0,0
0.382132,0.305288,0,1,0,0
0.391141,0.336931,0,1,0,0
0.392124,0.304962,0,1,0,0
0.401112,0.33658,0,1,0,0
0.402116,0.304627,0,1,0,0
0.411083,0.33623,0,1,0,0
0.412108,0.304283,0,1,0,0
0.421055,0.335879,0,1,0,0
0.422099,0.303932,0,1,0,0
0.431026,0.335529,0,1,0,0
0.43209,0.303571,0,1,0,0
0.440997,0.335179,0,1,0,0
0.442081,0.303202,0,1,0,0
0.450969,0.334828,0,1,0,0
0.452071,0.302822,0,1,0,0
0.46094,0.334478,0,1,0,0
0.462061,0.302434,0,1,0,0
0.470911,0.334128,0,1,0,0
0.47205,0.302035,0,1,0,0
0.480883,0.333777,0,1,0,0
0.482038,0.301626,0,1,0,0
0.490854,0.333427,0,1,0,0
0.492025,0.301206,0,1,0,0
0.500825,0.333077,0,1,0,0
0.502011,0.300774,0,1,0,0
0.510796,0.332726,0,1,0,0
0.511996,0.300331,0,1,0,0
0.520768,0.332376,0,1,0,0
0.52198,0.299875,0,1,0,0
0.530739,0.332025,0,1,0,0
0.531962,0.299406,0,1,0,0
0.54071,0.331675,0,1,0,0
0.541942,0.298924,0,1,0,0
0.550682,0.331325,0,1,0,0
0.551921,0.298428,0,1,0,0
0.560653,0.330974,0,1,0,0
0.561897,0.297918,0,1,0,0
0.570624,0.330624,0,1,0,0
0.571871,0.297394,0,1,0,0
0.580596,0.330274,0,1,0,0
0.581842,0.296854,0,1,0,0
0.590567,0.329923,0,1,0,0
0.59181,0.2963,0,1,0,0
0.600538,0.329573,0,1,0,0
0.601776,0.295729,0,1,0,0
0.61051,0.329223,0,1,0,0
0.611738,0.295144,0,1,0,0
0.620481,0.328872,0,1,0,0
0.621696,0.294542,0,1,0,0
0.630452,0.328522,0,1,0,0
0.631651,0.293925,0,1,0,0
0.640424,0.328171,0,1,0,0
0.641602,0.293292,0,1,0,0
0.650395,0.327821,0,1,0,0
0.651548,0.292644,0,1,0,0
0.660366,0.327471,0,1,0,0
0.661491,0.291981,0,1,0,0
0.670337,0.32712,0,1,0,0
0.67143,0.291303,0,1,0,0
0.680309,0.32677,0,1,0,0
0.681364,0.290611,0,1,0,0
0.69028,0.32642,0,1,0,0
0.691294,0.289906,0,1,0,0
0.700251,0.326069,0,1,0,0
0.70122,0.289189,0,1,0,0
0.710223,0.325719,0,1,0,0
0.711143,0.288459,0,1,0,0
0.720194,0.325369,0,1,0,0
0.721061,0.28772,0,1,0,0
0.730165,0.325018,0,1,0,0
0.730977,0.286971,0,1,0,0
0.740137,0.324668,0,1,0,0
0.740889,0.286213,0,1,0,0
0.750108,0.324317,0,1,0,0
0.750799,0.285449,0,1,0,0
0.760079,0.323967,0,1,0,0
0.760707,0.28468,0,1,0,0
0.770051,0.323617,0,1,0,0
0.770613,0.283907,0,1,0,0
0.780022,0.323266,0,1,0,0
0.780519,0.283131,0,1,0,0
0.789993,0.322916,0,1,0,0
0.790424,0.282356,0,1,0,0
0.799965,0.322566,0,1,0,0
0.80033,0.281582,0,1,0,0
0.809936,0.322215,0,1,0,0
0.810238,0.280811,0,1,0,0
0.819907,0.321865,0,1,0,0
0.820147,0.280047,0,1,0,0
0.829878,0.321515,0,1,0,0
0.83006,0.279291,0,1,0,0
0.83985,0.321164,0,1,0,0
0.839976,0.278544,0,1,0,0
0.849821,0.320814,0,1,0,0
0.849897,0.277811,0,1,0,0
0.859792,0.320463,0,1,0,0
0.859823,0.277093,0,1,0,0
0.869764,0.320113,0,1,0,0
0.869755,0.276393,0,1,0,0
0.879735,0.319763,0,1,0,0
0.879693,0.275714,0,1,0,0
0.889706,0.319412,0,1,0,0
0.889638,0.275058,0,1,0,0
0.899678,0.319062,0,1,0,0
0.89959,0.274429,0,1,0,0
0.909649,0.318712,0,1,0,0
0.909548,0.273827,0,1,0,0
0.91962,0.318361,0,1,0,0
0.919513,0.273256,0,1,0,0
0.929592,0.318011,0,1,0,0
0.929485,0.272717,0,1,0,0
0.939563,0.317661,0,1,0,0
0.939461,0.272211,0,1,0,0
0.949534,0.31731,0,1,0,0
0.949443,0.27174,0,1,0,0
0.959506,0.31696,0,1,0,0
0.959428,0.271301,0,1,0,0
0.969477,0.316609,0,1,0,0
0.969417,0.270896,0,1,0,0
0.979448,0.316259,0,1,0,0
0.979407,0.27052,0,1,0,0
0.98942,0.315909,0,1,0,0
0.989399,0.270172,0,1,0,0
0.999391,0.315558,0,1,0,0
0.999391,0.269846,0,1,0,0
0.0245111,0.272963,0,1,0,0
0.0342458,0.273832,0,1,0,0
0.0440283,0.274604,0,1,0,0
0.0538466,0.275294,0,1,0,0
0.0636916,0.275918,0,1,0,0
0.0735584,0.276483,0,1,0,0
0.0834434,0.276995,0,1,0,0
0.0933437,0.27746,0,1,0,0
0.103257,0.27788,0,1,0,0
0.113183,0.278257,0,1,0,0
0.123119,0.278595,0,1,0,0
0.133064,0.278894,0,1,0,0
0.143018,0.279155,0,1,0,0
0.152979,0.279381,0,1,0,0
0.162947,0.279573,0,1,0,0
0.172921,0.279733,0,1,0,0
0.1829,0.27986,0,1,0,0
0.192884,0.279957,0,1,0,0
0.202872,0.280025,0,1,0,0
0.212863,0.280065,0,1,0,0
0.222858,0.280078,0,1,0,0
0.232856,0.280065,0,1,0,0
0.242856,0.280029,0,1,0,0
0.252858,0.279969,0,1,0,0
0.262861,0.279887,0,1,0,0
0.272866,0.279784,0,1,0,0
0.282873,0.27966,0,1,0,0
0.29288,0.279517,0,1,0,0
0.302889,0.279356,0,1,0,0
0.312898,0.279177,0,1,0,0
0.322907,0.278981,0,1,0,0
0.332917,0.278769,0,1,0,0
0.342927,0.27854,0,1,0,0
0.352938,0.278295,0,1,0,0
0.362948,0.278035,0,1,0,0
0.372959,0.27776,0,1,0,0
0.382969,0.277469,0,1,0,0
0.392979,0.277163,0,1,0,0
0.402989,0.276842,0,1,0,0
0.412999,0.276504,0,1,0,0
0.423008,0.276151,0,1,0,0
0.433016,0.275782,0,1,0,0
0.443023,0.275395,0,1,0,0
0.45303,0.274991,0,1,0,0
0.463035,0.274569,0,1,0,0
0.47304,0.274128,0,1,0,0
0.483042,0.273668,0,1,0,0
0.493043,0.273187,0,1,0,0
0.503043,0.272685,0,1,0,0
0.513039,0.272161,0,1,0,0
0.523034,0.271613,0,1,0,0
0.533025,0.271041,0,1,0,0
0.543013,0.270445,0,1,0,0
0.552998,0.269823,0,1,0,0
0.562978,0.269174,0,1,0,0
0.572954,0.268498,0,1,0,0
0.582925,0.267794,0,1,0,0
0.592891,0.267062,0,1,0,0
0.602851,0.2663,0,1,0,0
0.612805,0.26551,0,1,0,0
0.622753,0.26469,0,1,0,0
0.632693,0.26384,0,1,0,0
0.642626,0.262962,0,1,0,0
0.652552,0.262055,0,1,0,0
0.66247,0.26112,0,1,0,0
0.67238,0.260157,0,1,0,0
0.682282,0.259169,0,1,0,0
0.692176,0.258155,0,1,0,0
0.702063,0.257118,0,1,0,0
0.711942,0.25606,0,1,0,0
0.721816,0.254982,0,1,0,0
0.731682,0.253886,0,1,0,0
0.741543,0.252775,0,1,0,0
0.7514,0.251651,0,1,0,0
0.761252,0.250518,0,1,0,0
0.771102,0.249377,0,1,0,0
0.780951,0.248231,0,1,0,0
0.790799,0.247087,0,1,0,0
0.800649,0.245944,0,1,0,0
0.8105,0.244808,0,1,0,0
0.820356,0.243683,0,1,0,0
0.830218,0.242574,0,1,0,0
0.840087,0.241483,0,1,0,0
0.849964,0.240417,0,1,0,0
0.85985,0.239379,0,1,0,0
0.869748,0.238376,0,1,0,0
0.879657,0.237411,0,1,0,0
0.889579,0.23649,0,1,0,0
0.899513,0.235617,0,1,0,0
0.90946,0.234797,0,1,0,0
0.91942,0.234034,0,1,0,0
0.929391,0.233331,0,1,0,0
0.939373,0.23269,0,1,0,0
0.949364,0.232113,0,1,0,0
0.959361,0.231598,0,1,0,0
0.969365,0.231144,0,1,0,0
0.979372,0.230747,0,1,0,0
0.989381,0.2304,0,1,0,0
0.999391,0.230096,0,1,0,0
0.025445,0.241849,0,1,0,0
0.035084,0.243211,0,1,0,0
0.04479,0.244436,0,1,0,0
0.0545465,0.245547,0,1,0,0
0.0643404,0.246565,0,1,0,0
0.074165,0.247501,0,1,0,0
0.0840151,0.248362,0,1,0,0
0.0938866,0.249156,0,1,0,0
0.103777,0.249888,0,1,0,0
0.113684,0.250559,0,1,0,0
0.123605,0.251176,0,1,0,0
0.13354,0.251737,0,1,0,0
0.143487,0.252245,0,1,0,0
0.153444,0.252705,0,1,0,0
0.163411,0.253116,0,1,0,0
0.173385,0.253482,0,1,0,0
0.183368,0.253803,0,1,0,0
0.193357,0.25408,0,1,0,0
0.203351,0.254317,0,1,0,0
0.213351,0.254515,0,1,0,0
0.223355,0.254675,0,1,0,0
0.233364,0.254799,0,1,0,0
0.243375,0.25489,0,1,0,0
0.253389,0.254947,0,1,0,0
0.263406,0.254973,0,1,0,0
0.273425,0.25497,0,1,0,0
0.283446,0.254939,0,1,0,0
0.293468,0.25488,0,1,0,0
0.303491,0.254795,0,1,0,0
0.313516,0.254686,0,1,0,0
0.32354,0.254552,0,1,0,0
0.333566,0.254395,0,1,0,0
0.343592,0.254215,0,1,0,0
0.353618,0.254014,0,1,0,0
0.363645,0.25379,0,1,0,0
0.373671,0.253544,0,1,0,0
0.383697,0.253278,0,1,0,0
0.393723,0.25299,0,1,0,0
0.403748,0.252681,0,1,0,0
0.413773,0.252348,0,1,0,0
0.423797,0.251994,0,1,0,0
0.433821,0.251617,0,1,0,0
0.443843,0.251216,0,1,0,0
0.453864,0.25079,0,1,0,0
0.463883,0.250339,0,1,0,0
0.4739,0.249861,0,1,0,0
0.483916,0.249356,0,1,0,0
0.493929,0.248823,0,1,0,0
0.503939,0.248259,0,1,0,0
0.513947,0.247665,0,1,0,0
0.52395,0.247037,0,1,0,0
0.53395,0.246376,0,1,0,0
0.543945,0.245681,0,1,0,0
0.553934,0.244948,0,1,0,0
0.563919,0.244179,0,1,0,0
0.573897,0.243371,0,1,0,0
0.583868,0.242525,0,1,0,0
0.593831,0.241637,0,1,0,0
0.603787,0.24071,0,1,0,0
0.613734,0.239741,0,1,0,0
0.623672,0.238732,0,1,0,0
0.633599,0.23768,0,1,0,0
0.643517,0.236588,0,1,0,0
0.653424,0.235455,0,1,0,0
0.66332,0.234284,0,1,0,0
0.673205,0.233074,0,1,0,0
0.68308,0.231827,0,1,0,0
0.692943,0.230546,0,1,0,0
0.702796,0.229231,0,1,0,0
0.712638,0.227886,0,1,0,0
0.722471,0.226515,0,1,0,0
0.732295,0.225117,0,1,0,0
0.742112,0.223698,0,1,0,0
0.751922,0.222262,0,1,0,0
0.761727,0.220811,0,1,0,0
0.771528,0.219351,0,1,0,0
0.781326,0.217884,0,1,0,0
0.791125,0.216418,0,1,0,0
0.800925,0.214955,0,1,0,0
0.810729,0.213501,0,1,0,0
0.820538,0.212063,0,1,0,0
0.830356,0.210646,0,1,0,0
0.840182,0.209257,0,1,0,0
0.850021,0.207901,0,1,0,0
0.859873,0.206585,0,1,0,0
0.869741,0.205318,0,1,0,0
0.879625,0.204104,0,1,0,0
0.889527,0.202952,0,1,0,0
0.899446,0.201868,0,1,0,0
0.909384,0.200858,0,1,0,0
0.919339,0.199927,0,1,0,0
0.92931,0.199082,0,1,0,0
0.939296,0.198324,0,1,0,0
0.949295,0.197655,0,1,0,0
0.959303,0.197074,0,1,0,0
0.969319,0.196578,0,1,0,0
0.979341,0.196162,0,1,0,0
0.989365,0.195817,0,1,0,0
0.999391,0.195531,0,1,0,0
0.0262571,0.214793,0,1,0,0
0.0358129,0.216584,0,1,0,0
0.0454525,0.218203,0,1,0,0
0.0551551,0.21968,0,1,0,0
0.0649046,0.221041,0,1,0,0
0.0746924,0.222298,0,1,0,0
0.0845122,0.223463,0,1,0,0
0.0943588,0.224544,0,1,0,0
0.104229,0.225546,0,1,0,0
0.11412,0.226474,0,1,0,0
0.124029,0.227332,0,1,0,0
0.133954,0.228122,0,1,0,0
0.143895,0.228845,0,1,0,0
0.153848,0.229508,0,1,0,0
0.163814,0.23011,0,1,0,0
0.173789,0.230655,0,1,0,0
0.183774,0.231144,0,1,0,0
0.193768,0.231579,0,1,0,0
0.203768,0.231962,0,1,0,0
0.213775,0.232298,0,1,0,0
0.223788,0.232585,0,1,0,0
0.233805,0.232828,0,1,0,0
0.243827,0.233029,0,1,0,0
0.253852,0.233189,0,1,0,0
0.26388,0.23331,0,1,0,0
0.273911,0.233393,0,1,0,0
0.283944,0.233442,0,1,0,0
0.293979,0.233455,0,1,0,0
0.304015,0.233438,0,1,0,0
0.314053,0.233388,0,1,0,0
0.324091,0.233309,0,1,0,0
0.33413,0.233201,0,1,0,0
0.34417,0.233064,0,1,0,0
0.35421,0.232899,0,1,0,0
0.36425,0.232707,0,1,0,0
0.37429,0.232488,0,1,0,0
0.38433,0.232242,0,1,0,0
0.39437,0.23197,0,1,0,0
0.404409,0.231671,0,1,0,0
0.414447,0.231343,0,1,0,0
0.424484,0.230988,0,1,0,0
0.434521,0.230605,0,1,0,0
0.444555,0.23019,0,1,0,0
0.454589,0.229745,0,1,0,0
0.46462,0.229269,0,1,0,0
0.474649,0.228759,0,1,0,0
0.484676,0.228216,0,1,0,0
0.494699,0.227638,0,1,0,0
0.504719,0.22702,0,1,0,0
0.514735,0.226364,0,1,0,0
0.524747,0.225667,0,1,0,0
0.534754,0.224929,0,1,0,0
0.544755,0.224147,0,1,0,0
0.554749,0.223318,0,1,0,0
0.564736,0.222444,0,1,0,0
0.574716,0.221522,0,1,0,0
0.584687,0.220551,0,1,0,0
0.594649,0.219529,0,1,0,0
0.6046,0.218457,0,1,0,0
0.614541,0.217334,0,1,0,0
0.624471,0.216159,0,1,0,0
0.634387,0.214932,0,1,0,0
0.644292,0.213654,0,1,0,0
0.654182,0.212326,0,1,0,0
0.66406,0.210949,0,1,0,0
0.673924,0.209524,0,1,0,0
0.683774,0.208052,0,1,0,0
0.69361,0.206537,0,1,0,0
0.703433,0.204981,0,1,0,0
0.713243,0.203388,0,1,0,0
0.723042,0.20176,0,1,0,0
0.732829,0.2001,0,1,0,0
0.742606,0.198413,0,1,0,0
0.752376,0.196705,0,1,0,0
0.762139,0.194979,0,1,0,0
0.771898,0.193241,0,1,0,0
0.781653,0.191494,0,1,0,0
0.791409,0.189749,0,1,0,0
0.801166,0.188007,0,1,0,0
0.810927,0.186277,0,1,0,0
0.820696,0.184567,0,1,0,0
0.830475,0.182883,0,1,0,0
0.840266,0.181233,0,1,0,0
0.850071,0.179626,0,1,0,0
0.859894,0.178068,0,1,0,0
0.869736,0.176571,0,1,0,0
0.879598,0.175141,0,1,0,0
0.889482,0.173789,0,1,0,0
0.899389,0.172521,0,1,0,0
0.909318,0.171346,0,1,0,0
0.919269,0.17027,0,1,0,0
0.92924,0.169301,0,1,0,0
0.93923,0.168441,0,1,0,0
0.949235,0.167692,0,1,0,0
0.959252,0.167052,0,1,0,0
0.96928,0.16652,0,1,0,0
0.979314,0.166088,0,1,0,0
0.989351,0.165744,0,1,0,0
0.999391,0.165474,0,1,0,0
0.0269633,0.191266,0,1,0,0
0.0364467,0.193429,0,1,0,0
0.0460285,0.195392,0,1,0,0
0.0556843,0.197188,0,1,0,0
0.0653952,0.198846,0,1,0,0
0.0751511,0.200384,0,1,0,0
0.0849444,0.201812,0,1,0,0
0.0947693,0.203142,0,1,0,0
0.104622,0.20438,0,1,0,0
0.114499,0.20553,0,1,0,0
0.124397,0.206599,0,1,0,0
0.134315,0.207587,0,1,0,0
0.14425,0.208498,0,1,0,0
0.1542,0.209337,0,1,0,0
0.164164,0.210104,0,1,0,0
0.174141,0.210805,0,1,0,0
0.184128,0.21144,0,1,0,0
0.194125,0.212012,0,1,0,0
0.204131,0.212523,0,1,0,0
0.214144,0.212979,0,1,0,0
0.224164,0.213377,0,1,0,0
0.234189,0.213723,0,1,0,0
0.24422,0.214021,0,1,0,0
0.254254,0.214268,0,1,0,0
0.264292,0.214471,0,1,0,0
0.274334,0.214631,0,1,0,0
0.284377,0.214749,0,1,0,0
0.294423,0.214826,0,1,0,0
0.304471,0.214866,0,1,0,0
0.31452,0.214869,0,1,0,0
0.32457,0.214837,0,1,0,0
0.334621,0.214771,0,1,0,0
0.344673,0.214671,0,1,0,0
0.354724,0.214539,0,1,0,0
0.364777,0.214374,0,1,0,0
0.374829,0.214178,0,1,0,0
0.38488,0.21395,0,1,0,0
0.394932,0.213692,0,1,0,0
0.404983,0.213402,0,1,0,0
0.415033,0.213077,0,1,0,0
0.425081,0.212722,0,1,0,0
0.435129,0.212333,0,1,0,0
0.445175,0.211907,0,1,0,0
0.455219,0.211445,0,1,0,0
0.465261,0.210947,0,1,0,0
0.4753,0.21041,0,1,0,0
0.485336,0.209833,0,1,0,0
0.495369,0.209215,0,1,0,0
0.505397,0.208551,0,1,0,0
0.515421,0.207842,0,1,0,0
0.52544,0.207085,0,1,0,0
0.535453,0.206278,0,1,0,0
0.545459,0.205421,0,1,0,0
0.555457,0.20451,0,1,0,0
0.565447,0.203544,0,1,0,0
0.575429,0.202522,0,1,0,0
0.5854,0.201443,0,1,0,0
0.59536,0.200305,0,1,0,0
0.605308,0.199107,0,1,0,0
0.615243,0.197849,0,1,0,0
0.625165,0.196531,0,1,0,0
0.635073,0.195151,0,1,0,0
0.644965,0.193711,0,1,0,0
0.654842,0.192213,0,1,0,0
0.664703,0.190657,0,1,0,0
0.674548,0.189045,0,1,0,0
0.684377,0.187379,0,1,0,0
0.69419,0.185661,0,1,0,0
0.703987,0.183895,0,1,0,0
0.713769,0.182084,0,1,0,0
0.723538,0.180235,0,1,0,0
0.733293,0.178346,0,1,0,0
0.743036,0.176427,0,1,0,0
0.752771,0.174482,0,1,0,0
0.762498,0.172517,0,1,0,0
0.772219,0.170537,0,1,0,0
0.781937,0.168547,0,1,0,0
0.791655,0.166559,0,1,0,0
0.801375,0.164575,0,1,0,0
0.8111,0.162604,0,1,0,0
0.820834,0.160657,0,1,0,0
0.830579,0.158742,0,1,0,0
0.840338,0.156865,0,1,0,0
0.850115,0.155039,0,1,0,0
0.859911,0.153271,0,1,0,0
0.869731,0.151574,0,1,0,0
0.879574,0.149956,0,1,0,0
0.889443,0.148429,0,1,0,0
0.899338,0.147001,0,1,0,0
0.90926,0.145683,0,1,0,0
0.919207,0.14448,0,1,0,0
0.929179,0.143404,0,1,0,0
0.939171,0.142455,0,1,0,0
0.949182,0.141637,0,1,0,0
0.959208,0.140947,0,1,0,0
0.969245,0.140383,0,1,0,0
0.97929,0.139937,0,1,0,0
0.989339,0.139593,0,1,0,0
0.999391,0.139337,0,1,0,0
0.0275773,0.170807,0,1,0,0
0.0369978,0.173295,0,1,0,0
0.0465294,0.175557,0,1,0,0
0.0561445,0.177628,0,1,0,0
0.0658218,0.179546,0,1,0,0
0.0755499,0.181327,0,1,0,0
0.0853203,0.182985,0,1,0,0
0.0951263,0.184532,0,1,0,0
0.104963,0.185975,0,1,0,0
0.114828,0.187318,0,1,0,0
0.124717,0.18857,0,1,0,0
0.134628,0.18973,0,1,0,0
0.144558,0.190804,0,1,0,0
0.154506,0.191796,0,1,0,0
0.164469,0.192708,0,1,0,0
0.174446,0.193544,0,1,0,0
0.184436,0.194307,0,1,0,0
0.194436,0.194998,0,1,0,0
0.204447,0.19562,0,1,0,0
0.214465,0.196179,0,1,0,0
0.224491,0.196674,0,1,0,0
0.234523,0.19711,0,1,0,0
0.244561,0.197491,0,1,0,0
0.254604,0.197816,0,1,0,0
0.264651,0.19809,0,1,0,0
0.274701,0.198315,0,1,0,0
0.284754,0.198494,0,1,0,0
0.29481,0.198626,0,1,0,0
0.304867,0.198717,0,1,0,0
0.314926,0.198765,0,1,0,0
0.324986,0.198774,0,1,0,0
0.335048,0.198745,0,1,0,0
0.34511,0.198677,0,1,0,0
0.355172,0.198573,0,1,0,0
0.365234,0.198433,0,1,0,0
0.375297,0.198256,0,1,0,0
0.385359,0.198044,0,1,0,0
0.395421,0.197798,0,1,0,0
0.405482,0.197515,0,1,0,0
0.415542,0.197194,0,1,0,0
0.425601,0.196838,0,1,0,0
0.435658,0.196444,0,1,0,0
0.445714,0.196009,0,1,0,0
0.455767,0.195533,0,1,0,0
0.465818,0.195016,0,1,0,0
0.475866,0.194454,0,1,0,0
0.48591,0.193848,0,1,0,0
0.495951,0.193195,0,1,0,0
0.505987,0.19249,0,1,0,0
0.516018,0.191736,0,1,0,0
0.526042,0.190926,0,1,0,0
